participant_number,subexperiment_number,MRTScore,MRTAcc,MRTGroup,nback_hits_0,nback_hit_rate_0,nback_correct_rejections_0,nback_rt_target_0,nback_rt_nontarget_0,nback_composite_0,nback_hits_1,nback_hit_rate_1,nback_correct_rejections_1,nback_rt_target_1,nback_rt_nontarget_1,nback_composite_1,nback_hits_2,nback_hit_rate_2,nback_correct_rejections_2,nback_rt_target_2,nback_rt_nontarget_2,nback_composite_2,nback_hits_avg,nback_hit_rate_avg,nback_rt_target_avg,nback_rt_non_target_avg,nback_composite_avg,rest_time,time_subexperiment,accuracy_subexperiment,accuracy_total,answer_correct_subexperiment,answer_incorrect_subexperiment,feedback_score_subexperiment,median_split_feedback_score_subexperiment,quartile_split_feedback_score_subexperiment,trial_duration_1,trial_duration_2,trial_duration_3,trial_duration_4,trial_duration_mean,performance_subexperiment,feedback_score_tutorial_1,feedback_score_tutorial_2,feedback_score_tutorial_3,feedback_score_rest_1,tutorial_threshold,tutorial_split_feedback_score_subexperiment,O2Hb_highest_peak,O2Hb_lowest_peak,O2Hb_average_peak,O2Hb_difference_peak,O2Hb_auc,O2Hb_highest_peak_trial_1,O2Hb_highest_peak_trial_2,O2Hb_highest_peak_trial_3,O2Hb_highest_peak_trial_4,O2Hb_lowest_peak_trial_1,O2Hb_lowest_peak_trial_2,O2Hb_lowest_peak_trial_3,O2Hb_lowest_peak_trial_4,O2Hb_average_peak_trial_1,O2Hb_average_peak_trial_2,O2Hb_average_peak_trial_3,O2Hb_average_peak_trial_4,O2Hb_difference_peak_trial_1,O2Hb_difference_peak_trial_2,O2Hb_difference_peak_trial_3,O2Hb_difference_peak_trial_4,O2Hb_auc_peak_trial_1,O2Hb_auc_peak_trial_2,O2Hb_auc_peak_trial_3,O2Hb_auc_peak_trial_4,duration_fixation,duration_saccade,count_fixations,count_saccades,tutorial_threshold,tutorial_split_feedback_score_subexperiment
4,5,3,12.5,Low,8,100.0,100.0,404.7064374899492,,0.2470926843175888,4,40.0,100.0,649.7102749708574,,0.0615659033586842,8,100.0,96.875,789.0615499636624,1578.8971000583842,0.1267328258544661,6.666666666666667,80.0,614.4927541414896,,0.1451304711769131,300.0152999999999,99.10299999999984,100.0,84.375,4,0,6,1,0,26.011999999999944,28.71900000000005,19.75900000000001,30.49499999999989,26.24624999999997,3.81006810496738,5,1,7,4,4.0,1,0.0852494244534991,-0.1226947505465008,-0.0009003950880681,0.207944175,0.0615599984907762,0.0852494244534991,0.0709557055784991,0.0685601719534992,0.0843434582034991,-0.0883280255465008,-0.0494068827965008,-0.0787186105465008,-0.1226947505465008,0.0,0.0,0.0,0.0,0.17357745,0.120362588375,0.1472787825,0.20703820875,-0.0901270717816966,0.081729472824038,-0.0002729935064829,0.0615054139791836,299.2760772637563,24.86250623168917,231,404,4.0,1
4,6,3,12.5,Low,8,100.0,100.0,404.7064374899492,,0.2470926843175888,4,40.0,100.0,649.7102749708574,,0.0615659033586842,8,100.0,96.875,789.0615499636624,1578.8971000583842,0.1267328258544661,6.666666666666667,80.0,614.4927541414896,,0.1451304711769131,300.0152999999999,100.942,75.0,84.375,3,1,7,1,1,42.55799999999999,13.076999999999998,20.829999999999927,27.48700000000008,25.988,2.885947360320148,5,1,7,4,4.0,1,0.1704243832034991,-0.1166326080465008,0.0011391191665451,0.28705699125,0.3083753022286375,0.1704243832034991,0.0570686669534991,0.0482703894534991,0.1048277194534991,-0.1166326080465008,-0.0485881230465008,-0.0739433180465008,-0.0485640757965008,0.0,0.0,0.0,0.0,0.28705699125,0.10565679,0.1222137074999999,0.15339179525,0.2600050750479428,-0.0086110708072579,-0.017619940719884,0.1541493673322915,280.05402116842447,23.983884628022867,238,510,4.0,1
4,7,3,12.5,Low,8,100.0,100.0,404.7064374899492,,0.2470926843175888,4,40.0,100.0,649.7102749708574,,0.0615659033586842,8,100.0,96.875,789.0615499636624,1578.8971000583842,0.1267328258544661,6.666666666666667,80.0,614.4927541414896,,0.1451304711769131,300.0152999999999,98.49499999999988,75.0,84.375,3,1,7,1,1,12.75,32.61799999999994,33.35699999999997,22.700000000000045,25.35624999999999,2.95785062854326,5,1,7,4,4.0,1,0.0955786794534992,-0.0862331142965008,-0.0006382987152595,0.18181179375,0.1220278272295501,0.0955786794534992,0.0640180749284991,0.0769566182034991,0.0695642019534991,-0.0382513380465008,-0.0638344217965008,-0.0862331142965008,-0.0499636805465008,0.0,0.0,0.0,0.0,0.1338300175,0.127852496725,0.1631897325,0.1195278825,0.0829480072604512,-0.0314539329004336,0.0578997040995169,-0.0098259454056316,272.89901200397765,24.0120260944729,234,487,4.0,1
4,8,3,12.5,Low,8,100.0,100.0,404.7064374899492,,0.2470926843175888,4,40.0,100.0,649.7102749708574,,0.0615659033586842,8,100.0,96.875,789.0615499636624,1578.8971000583842,0.1267328258544661,6.666666666666667,80.0,614.4927541414896,,0.1451304711769131,300.0152999999999,113.47700000000007,100.0,84.375,4,0,8,1,1,30.037000000000035,35.75,34.9670000000001,12.722999999999956,28.369250000000022,3.5249433805969463,5,1,7,4,4.0,1,0.1278821807034992,-0.0868339030465008,-0.0014452293881199,0.21471608375,-0.1033325137417411,0.0695065057034991,0.1278821807034992,0.0789627842034992,0.0914562444534991,-0.0743505330465008,-0.0868339030465008,-0.0805860992965008,-0.0518876430465008,0.0,0.0,0.0,0.0,0.14385703875,0.21471608375,0.1595488835,0.1433438875,-0.1391919571491343,-0.0359531493496242,-0.0452433797519542,-0.0055727024496494,312.7554514214028,25.16049233525084,249,461,4.0,1
10,1,0,0.0,Low,8,100.0,100.0,413.2961000141222,,0.2419572795305424,10,100.0,100.0,738.8993500149809,,0.1353364297829908,8,100.0,100.0,832.9409375146497,,0.1200565316172147,8.666666666666666,100.0,661.7121291812509,,0.1657834136435826,300.0045,169.0250000000001,75.0,68.75,3,1,3,0,0,42.87000000000012,38.500999999999976,15.807999999999993,23.40000000000009,30.144750000000045,2.4879954220884195,1,1,7,1,4.0,0,0.3588574125,-0.250749075,0.0424887720142738,0.6096064875,4.721974463286301,0.3241388624999999,0.1691603525,0.21726202125,0.2278933249999999,-0.250749075,-0.13744224625,-0.11253047625,-0.11733413625,0.0,0.0,0.0,0.0,0.5748879375,0.30660259875,0.3297924975,0.34522746125,1.5506891570930224,1.3118380152288418,0.5508853223607983,0.8616278313436538,374.5997695107783,27.13059466314319,229,432,4.0,0
10,2,0,0.0,Low,8,100.0,100.0,413.2961000141222,,0.2419572795305424,10,100.0,100.0,738.8993500149809,,0.1353364297829908,8,100.0,100.0,832.9409375146497,,0.1200565316172147,8.666666666666666,100.0,661.7121291812509,,0.1657834136435826,300.0045,92.92099999999982,75.0,68.75,3,1,4,1,0,28.15999999999985,27.248000000000047,25.673,31.45600000000013,28.13425000000001,2.6657899179825293,1,1,7,1,4.0,1,0.18690197375,-0.1553605125,0.0429297587583452,0.34226248625,3.971116085583161,0.18690197375,0.1761242787499999,0.18602736125,0.1309966562499999,-0.06441935675,-0.11779072375,-0.12868505375,-0.0377780346249999,0.0,0.0,0.0,0.0,0.2513213305,0.2939150024999999,0.314712415,0.1687746908749999,0.967410120818002,1.107583578546815,1.3041673529557407,0.6713683165500979,337.86884469696867,29.300485796003628,192,389,4.0,1
10,3,0,0.0,Low,8,100.0,100.0,413.2961000141222,,0.2419572795305424,10,100.0,100.0,738.8993500149809,,0.1353364297829908,8,100.0,100.0,832.9409375146497,,0.1200565316172147,8.666666666666666,100.0,661.7121291812509,,0.1657834136435826,300.0045,184.568,0.0,68.75,0,4,6,1,1,47.65599999999995,41.21499999999992,47.69700000000012,51.27999999999997,46.96199999999999,0.0,1,1,7,1,4.0,1,0.32394195,-0.1710173299999999,0.0418538663388457,0.49495928,7.607308742941736,0.32394195,0.19104694,0.2212735874999999,0.27928140125,-0.1710173299999999,-0.06341776625,-0.1173330225,-0.13242133,0.0,0.0,0.0,0.0,0.49495928,0.25446470625,0.33860661,0.41170273125,1.864823214728205,1.7325437781573003,1.9391557997421969,1.93689579858753,396.9147702893912,29.45446996925592,352,652,4.0,1
10,4,0,0.0,Low,8,100.0,100.0,413.2961000141222,,0.2419572795305424,10,100.0,100.0,738.8993500149809,,0.1353364297829908,8,100.0,100.0,832.9409375146497,,0.1200565316172147,8.666666666666666,100.0,661.7121291812509,,0.1657834136435826,300.0045,122.03199999999993,100.0,68.75,4,0,5,1,0,23.336000000000013,32.40499999999997,36.04999999999996,35.84999999999991,31.91024999999996,3.13378929967644,1,1,7,1,4.0,1,0.3247012599999999,-0.1682259374999999,0.0417294793274078,0.4929271974999999,5.186915132126575,0.21542569,0.1771391749999999,0.3247012599999999,0.14445008125,-0.1158470574999999,-0.1682259374999999,-0.09561973,-0.0818619975,0.0,0.0,0.0,0.0,0.3312727475,0.3453651124999999,0.4203209899999999,0.22631207875,0.6878555380132425,1.086634115020395,1.7924574312184314,1.3053499958870056,376.9698411016461,28.81780550835457,246,380,4.0,1
10,5,0,0.0,Low,8,100.0,100.0,413.2961000141222,,0.2419572795305424,10,100.0,100.0,738.8993500149809,,0.1353364297829908,8,100.0,100.0,832.9409375146497,,0.1200565316172147,8.666666666666666,100.0,661.7121291812509,,0.1657834136435826,300.0045,157.93900000000008,100.0,68.75,4,0,4,1,0,44.0110000000002,37.562999999999874,45.72900000000004,33.78899999999999,40.273000000000025,2.4830531621682006,1,1,7,1,4.0,1,0.4793777875,-0.3217113,0.0436334296619376,0.8010890875000001,6.543342346824396,0.19460601,0.3902511624999999,0.2852467425,0.1882249837499999,-0.1043127625,-0.0925452275,-0.3217113,-0.0744461057499999,0.0,0.0,0.0,0.0,0.2989187725,0.4827963899999999,0.6069580425000001,0.2626710894999999,1.988811633200116,1.5533349796689744,1.1118261920103352,1.2704322976450015,346.39197919549935,25.98444649828786,329,563,4.0,1
10,6,0,0.0,Low,8,100.0,100.0,413.2961000141222,,0.2419572795305424,10,100.0,100.0,738.8993500149809,,0.1353364297829908,8,100.0,100.0,832.9409375146497,,0.1200565316172147,8.666666666666666,100.0,661.7121291812509,,0.1657834136435826,300.0045,116.29199999999992,50.0,68.75,2,2,6,1,1,35.67399999999998,26.462999999999965,26.263000000000147,31.95899999999984,30.08974999999998,1.6616954278450315,1,1,7,1,4.0,1,0.26590386875,-0.165617845,0.0413932551306566,0.43152171375,5.000702198700581,0.26590386875,0.22851245875,0.133319995,0.1565456312499999,-0.110474805,-0.03806262125,-0.0553954399999999,-0.15640141375,0.0,0.0,0.0,0.0,0.37637867375,0.26657508,0.188715435,0.312947045,1.5320060494099117,1.312921761949523,0.7408937850712133,1.0565260915429513,338.04070089076305,29.31210825708516,237,504,4.0,1
10,7,0,0.0,Low,8,100.0,100.0,413.2961000141222,,0.2419572795305424,10,100.0,100.0,738.8993500149809,,0.1353364297829908,8,100.0,100.0,832.9409375146497,,0.1200565316172147,8.666666666666666,100.0,661.7121291812509,,0.1657834136435826,300.0045,104.90600000000018,75.0,68.75,3,1,3,0,0,23.70900000000006,18.713999999999945,31.99600000000009,33.69399999999996,27.02825000000001,2.774874436931728,1,1,7,1,4.0,0,0.3495028249999999,-0.157071925,0.041627811035756,0.50657475,4.315705316028192,0.3495028249999999,0.21485017,0.20653549625,0.17279971,-0.08357989625,-0.14519054725,-0.11679348625,-0.157071925,0.0,0.0,0.0,0.0,0.4330827212499999,0.36004071725,0.3233289825,0.329871635,0.9607832403888108,0.2694534873739432,1.3989616217076768,0.9603139454477292,303.7424715594572,29.772946791570988,229,511,4.0,0
10,8,0,0.0,Low,8,100.0,100.0,413.2961000141222,,0.2419572795305424,10,100.0,100.0,738.8993500149809,,0.1353364297829908,8,100.0,100.0,832.9409375146497,,0.1200565316172147,8.666666666666666,100.0,661.7121291812509,,0.1657834136435826,300.0045,138.31500000000003,75.0,68.75,3,1,4,1,0,26.8449999999998,26.14400000000024,47.68899999999985,37.63700000000017,34.578750000000014,2.1689621516104536,1,1,7,1,4.0,1,0.38838310125,-0.1772775049999999,0.0436958154277266,0.5656606062499999,5.62226923003717,0.18578899875,0.38838310125,0.2089543,0.1633271475,-0.06174361945,-0.051383342,-0.1772775049999999,-0.12558546125,0.0,0.0,0.0,0.0,0.2475326182,0.4397664432499999,0.386231805,0.28891260875,0.6406816220965508,1.1528621165440276,1.742083460942207,1.5429122141918763,285.9141925231818,28.30344433386233,318,673,4.0,1
15,1,0,0.0,Low,7,87.5,100.0,415.6692285822438,,0.2105039150923998,10,100.0,100.0,482.19574000686407,,0.2073846608403809,8,100.0,96.875,677.1924125059741,834.1540000401437,0.147668518065562,8.333333333333334,95.83333333333331,525.019127031694,,0.1885190313327809,300.00249999999994,174.07399999999984,75.0,62.5,3,1,7,0,0,50.61900000000014,18.80099999999993,39.91599999999994,37.21800000000008,36.63850000000002,2.0470270344037,2,1,6,3,3.5,1,0.1743711255188091,-0.1143837919097623,0.0010436548270408,0.2887549174285714,0.1562865865224966,0.0554056432759519,0.0477976090902376,0.0368586679473805,0.1743711255188091,-0.088168640624048,-0.0566447861954766,-0.0878262340526194,-0.1143837919097623,0.0,0.0,0.0,0.0,0.1435742839,0.1044423952857143,0.124684902,0.2887549174285714,0.1138735766186734,0.0193205675239725,0.1328803026437146,0.1090868709552915,322.8071149997895,25.023721170491985,293,716,3.5,1
15,2,0,0.0,Low,7,87.5,100.0,415.6692285822438,,0.2105039150923998,10,100.0,100.0,482.19574000686407,,0.2073846608403809,8,100.0,96.875,677.1924125059741,834.1540000401437,0.147668518065562,8.333333333333334,95.83333333333331,525.019127031694,,0.1885190313327809,300.00249999999994,105.14300000000004,50.0,62.5,2,2,8,0,0,50.08500000000004,13.327999999999976,17.103000000000065,32.16300000000001,28.169750000000025,1.7749536293364323,2,1,6,3,3.5,1,0.121267485118809,-0.0820268317526194,0.0006825446815333,0.2032943168714285,-0.0259415137564391,0.0384771726616662,0.0402145866616662,0.0570230393759519,0.121267485118809,-0.0820268317526194,-0.0586061297669052,-0.0661524083383337,-0.0550601561954766,0.0,0.0,0.0,0.0,0.1205040044142857,0.0988207164285714,0.1231754477142857,0.1763276413142857,0.0464947018008231,-0.0298542831506886,0.0283808675621812,-0.0732176068153686,260.7930448476889,24.27461129767433,268,619,3.5,1
15,3,0,0.0,Low,7,87.5,100.0,415.6692285822438,,0.2105039150923998,10,100.0,100.0,482.19574000686407,,0.2073846608403809,8,100.0,96.875,677.1924125059741,834.1540000401437,0.147668518065562,8.333333333333334,95.83333333333331,525.019127031694,,0.1885190313327809,300.00249999999994,167.7829999999999,75.0,62.5,3,1,9,1,1,47.26699999999983,31.154,43.05000000000018,50.22000000000003,42.92275000000001,1.7473251364369706,2,1,6,3,3.5,1,0.2025963769473804,-0.1152942284811909,0.0005018439398983,0.3178906054285714,0.1066627332358512,0.072238015518809,0.0364590789045233,0.093620735518809,0.2025963769473804,-0.0744566356097623,-0.045268635624048,-0.1071798453383337,-0.1152942284811909,0.0,0.0,0.0,0.0,0.1466946511285714,0.0817277145285714,0.2008005808571428,0.3178906054285714,0.065637210342303,-0.0227269789292574,0.0891828162163526,-0.0462460893429345,285.5386346477782,25.87915590030209,387,1041,3.5,1
15,4,0,0.0,Low,7,87.5,100.0,415.6692285822438,,0.2105039150923998,10,100.0,100.0,482.19574000686407,,0.2073846608403809,8,100.0,96.875,677.1924125059741,834.1540000401437,0.147668518065562,8.333333333333334,95.83333333333331,525.019127031694,,0.1885190313327809,300.00249999999994,127.3599999999999,100.0,62.5,4,0,7,0,0,39.221,42.19899999999984,31.20299999999997,19.10900000000015,32.93299999999999,3.036467980445147,2,1,6,3,3.5,1,0.1546174698045233,-0.0869568747669052,-0.0005425129642359,0.2415743445714285,-0.034605149957941,0.0979741240902376,0.0412136780902376,0.1546174698045233,0.0896798288045233,-0.0844359461954766,-0.0647954584811909,-0.0869568747669052,-0.080417967624048,0.0,0.0,0.0,0.0,0.1824100702857143,0.1060091365714285,0.2415743445714285,0.1700977964285714,-0.1547223982964814,-0.0399639653263173,0.1406158553402008,0.0440512536346546,291.8051565897961,26.38720291790762,284,705,3.5,1
15,5,0,0.0,Low,7,87.5,100.0,415.6692285822438,,0.2105039150923998,10,100.0,100.0,482.19574000686407,,0.2073846608403809,8,100.0,96.875,677.1924125059741,834.1540000401437,0.147668518065562,8.333333333333334,95.83333333333331,525.019127031694,,0.1885190313327809,300.00249999999994,151.72399999999993,75.0,62.5,3,1,9,1,1,50.23699999999985,32.53300000000013,31.15300000000002,40.89300000000003,38.70400000000001,1.9377842083505576,2,1,6,3,3.5,1,0.1824039940902376,-0.0820502820526194,0.0007724378990544,0.2644542761428571,0.1573764733165782,0.0519599330902376,0.0371104202330948,0.1824039940902376,0.0409044939473805,-0.0553720964811909,-0.0336614207669051,-0.0820502820526194,-0.0527695734811909,0.0,0.0,0.0,0.0,0.1073320295714285,0.070771841,0.2644542761428571,0.0936740674285714,-0.0076695886950644,-0.0617720201850599,0.1100895984601313,-0.0537903617389885,284.7138165105032,25.329495909119203,341,960,3.5,1
15,6,0,0.0,Low,7,87.5,100.0,415.6692285822438,,0.2105039150923998,10,100.0,100.0,482.19574000686407,,0.2073846608403809,8,100.0,96.875,677.1924125059741,834.1540000401437,0.147668518065562,8.333333333333334,95.83333333333331,525.019127031694,,0.1885190313327809,300.00249999999994,121.98799999999984,50.0,62.5,2,2,9,1,1,11.322999999999864,36.59899999999993,25.605999999999995,51.00300000000016,31.132749999999987,1.6060258088347483,2,1,6,3,3.5,1,0.0867287939473805,-0.079303284624048,-0.0007490082186925,0.1660320785714285,-0.0402070113393988,0.044525662518809,0.0867287939473805,0.0327382523759519,0.0281171220902376,-0.079303284624048,-0.0692688800811909,-0.0512623751811909,-0.0755323633383337,0.0,0.0,0.0,0.0,0.1238289471428571,0.1559976740285714,0.0840006275571428,0.1036494854285714,-0.1629425051996221,0.0231652847049379,0.0616946820362776,-0.0102013396181736,263.10103812359284,24.905679269319712,280,815,3.5,1
15,7,0,0.0,Low,7,87.5,100.0,415.6692285822438,,0.2105039150923998,10,100.0,100.0,482.19574000686407,,0.2073846608403809,8,100.0,96.875,677.1924125059741,834.1540000401437,0.147668518065562,8.333333333333334,95.83333333333331,525.019127031694,,0.1885190313327809,300.00249999999994,129.42499999999973,25.0,62.5,1,3,9,1,1,21.058,43.12699999999995,31.53800000000001,35.58100000000013,32.82600000000002,0.7615914214342285,2,1,6,3,3.5,1,0.2086708660902376,-0.1091915973383337,-0.0005975501549889,0.3178624634285714,0.1291611316048634,0.0576858216616662,0.2086708660902376,0.0448761730902376,0.0434195396616662,-0.0969921507669051,-0.0934884077669051,-0.1091915973383337,-0.0482248384383337,0.0,0.0,0.0,0.0,0.1546779724285714,0.3021592738571428,0.1540677704285714,0.0916443781,-0.020115790435636,0.2020734921790361,-0.1734339103523542,0.100356964417501,283.6046459559194,25.799513268782498,282,878,3.5,1
15,8,0,0.0,Low,7,87.5,100.0,415.6692285822438,,0.2105039150923998,10,100.0,100.0,482.19574000686407,,0.2073846608403809,8,100.0,96.875,677.1924125059741,834.1540000401437,0.147668518065562,8.333333333333334,95.83333333333331,525.019127031694,,0.1885190313327809,300.00249999999994,126.25599999999986,50.0,62.5,2,2,9,1,1,17.460999999999785,33.152000000000044,37.11299999999983,38.5300000000002,31.563999999999965,1.584083132682805,2,1,6,3,3.5,1,0.2173581340902376,-0.1404748429097623,0.0013506871611266,0.357832977,0.2242965631895694,0.2173581340902376,0.0270980320902376,0.0742677589473805,0.1536110526616662,-0.1404748429097623,-0.0261692839097623,-0.069108398624048,-0.1165223973383337,0.0,0.0,0.0,0.0,0.357832977,0.0532673159999999,0.1433761575714285,0.27013345,0.1336289518163743,0.0185885851482487,-0.0881891484018452,0.0142798051900166,277.8614147665926,25.472486320367608,284,795,3.5,1
16,1,9,37.5,Low,8,100.0,100.0,493.8367499999572,,0.2024960677795013,9,90.0,100.0,545.0597000000622,,0.1651195272737825,8,100.0,100.0,511.5786250000269,,0.1954733742051766,8.333333333333334,96.66666666666669,516.8250250000154,,0.1876963230861535,300.0060000000001,132.40499999999997,75.0,68.75,3,1,3,0,0,22.014000000000124,17.745999999999867,39.09300000000008,19.003999999999905,24.46425,3.0656979061283307,1,1,5,2,3.0,1,0.1272252582623208,-0.0808406117376791,0.000487053489259,0.20806587,0.0526710690970466,0.1072460182623208,0.0400737215956541,0.0690988312623208,0.1272252582623208,-0.0662114514043458,-0.0296626607543458,-0.0808406117376791,-0.0473179434043458,0.0,0.0,0.0,0.0,0.1734574696666666,0.06973638235,0.149939443,0.1745432016666666,0.020905854551897,0.0129698919367051,-0.1791337048731158,0.1292203286116911,356.28302983482,25.94190244412145,186,326,3.0,1
16,2,9,37.5,Low,8,100.0,100.0,493.8367499999572,,0.2024960677795013,9,90.0,100.0,545.0597000000622,,0.1651195272737825,8,100.0,100.0,511.5786250000269,,0.1954733742051766,8.333333333333334,96.66666666666669,516.8250250000154,,0.1876963230861535,300.0060000000001,54.61400000000003,100.0,68.75,4,0,2,0,0,20.013000000000147,9.212999999999964,12.410000000000082,17.60199999999986,14.809500000000014,6.752422431547311,1,1,5,2,3.0,0,0.1266213982623208,-0.0883915350710125,-0.0008050209844558,0.2150129333333333,-0.0577241015933853,0.1266213982623208,0.0379963155956541,0.0469285799289875,0.0310435732623208,-0.0883915350710125,-0.0650255100710125,-0.0345486317376791,-0.0395781367376791,0.0,0.0,0.0,0.0,0.2150129333333333,0.1030218256666666,0.0814772116666666,0.07062171,0.0331255231579807,-0.1051412076950776,0.0601000633388853,-0.0910343419330431,339.2019513574592,26.24643038617886,124,216,3.0,0
16,3,9,37.5,Low,8,100.0,100.0,493.8367499999572,,0.2024960677795013,9,90.0,100.0,545.0597000000622,,0.1651195272737825,8,100.0,100.0,511.5786250000269,,0.1954733742051766,8.333333333333334,96.66666666666669,516.8250250000154,,0.1876963230861535,300.0060000000001,72.32999999999993,75.0,68.75,3,1,3,0,0,11.91800000000012,23.13999999999988,26.42100000000005,13.89799999999991,18.844249999999988,3.979993897342693,1,1,5,2,3.0,1,0.0625172677623208,-0.0715688017376791,-0.0009211632646539,0.1340860695,-0.028650911405037,0.0625172677623208,0.0464492215956541,0.0467418932623208,0.0448432449289875,-0.0715688017376791,-0.0529939067376791,-0.0536467650710124,-0.0528055700710124,0.0,0.0,0.0,0.0,0.1340860695,0.0994431283333333,0.1003886583333333,0.097648815,-0.1468506563222384,0.0562823651688222,-0.0433384710149556,0.0205169538720161,309.6110540501218,26.34464035348148,172,264,3.0,1
16,4,9,37.5,Low,8,100.0,100.0,493.8367499999572,,0.2024960677795013,9,90.0,100.0,545.0597000000622,,0.1651195272737825,8,100.0,100.0,511.5786250000269,,0.1954733742051766,8.333333333333334,96.66666666666669,516.8250250000154,,0.1876963230861535,300.0060000000001,77.66500000000019,75.0,68.75,3,1,4,0,0,19.75500000000011,21.177999999999884,26.93700000000013,13.16599999999994,20.25900000000001,3.702058344439506,1,1,5,2,3.0,1,0.0627905715956541,-0.0549613089043458,0.0003285241977012,0.1177518804999999,0.0186597800616037,0.0449658982623208,0.0516211125956541,0.0627905715956541,0.0354492204289875,-0.0177582247376791,-0.0549613089043458,-0.0439972167376791,-0.0222830265710124,0.0,0.0,0.0,0.0,0.0627241229999999,0.1065824215,0.1067877883333333,0.0577322469999999,0.0474637198197001,-0.0287282063009825,-0.0201641382151163,-0.0056794637262535,359.0573164048306,25.161072494316027,165,237,3.0,1
16,5,9,37.5,Low,8,100.0,100.0,493.8367499999572,,0.2024960677795013,9,90.0,100.0,545.0597000000622,,0.1651195272737825,8,100.0,100.0,511.5786250000269,,0.1954733742051766,8.333333333333334,96.66666666666669,516.8250250000154,,0.1876963230861535,300.0060000000001,81.91300000000001,75.0,68.75,3,1,5,1,0,24.39100000000008,27.45299999999997,16.791999999999916,15.947000000000116,21.14575000000002,3.5468120071409115,1,1,5,2,3.0,1,0.0564906015956541,-0.0567386084043458,-0.0002748254690449,0.11322921,-0.0106422464434347,0.0564906015956541,0.0537084565956541,0.0331835265956541,0.0499002899289875,-0.0561602017376791,-0.0567386084043458,-0.0295310150710124,-0.0397544550710124,0.0,0.0,0.0,0.0,0.1126508033333333,0.110447065,0.0627145416666666,0.089654745,-0.0484409679732813,0.0480872146079722,-0.0032053065593709,-0.0024560489945795,384.0514013512297,26.07544311034877,183,293,3.0,1
16,6,9,37.5,Low,8,100.0,100.0,493.8367499999572,,0.2024960677795013,9,90.0,100.0,545.0597000000622,,0.1651195272737825,8,100.0,100.0,511.5786250000269,,0.1954733742051766,8.333333333333334,96.66666666666669,516.8250250000154,,0.1876963230861535,300.0060000000001,60.606,75.0,68.75,3,1,6,1,1,13.787000000000036,18.87699999999996,15.130999999999858,17.17600000000016,16.24275,4.617444706099644,1,1,5,2,3.0,1,0.0610634882623208,-0.0587694667376791,-0.0009596302278559,0.119832955,-0.0235888815953845,0.0213858823623208,0.0278261049289875,0.0417818815956541,0.0610634882623208,-0.0334085100710124,-0.0357547434043458,-0.0346867717376791,-0.0587694667376791,0.0,0.0,0.0,0.0,0.0547943924333333,0.0635808483333333,0.0764686533333333,0.119832955,-0.0539262706664379,-0.067396858272603,-0.0203362069633578,0.0518216901709861,320.3699054621946,25.22866096313233,140,273,3.0,1
16,7,9,37.5,Low,8,100.0,100.0,493.8367499999572,,0.2024960677795013,9,90.0,100.0,545.0597000000622,,0.1651195272737825,8,100.0,100.0,511.5786250000269,,0.1954733742051766,8.333333333333334,96.66666666666669,516.8250250000154,,0.1876963230861535,300.0060000000001,59.15099999999984,75.0,68.75,3,1,6,1,1,9.22199999999998,11.628999999999904,25.055000000000064,15.523999999999887,15.35749999999996,4.883607357968432,1,1,5,2,3.0,1,0.0743672697623208,-0.0796079850710124,-0.0004923791833845,0.1539752548333333,-0.0861422650165545,0.0624605345956541,0.0662648849289875,0.0541073615956541,0.0743672697623208,-0.0589570934043458,-0.0360507017376791,-0.0652670884043458,-0.0796079850710124,0.0,0.0,0.0,0.0,0.121417628,0.1023155866666666,0.11937445,0.1539752548333333,0.0880629101859179,0.0404081090224536,-0.0316843965751674,-0.0514435300810709,306.1715121972928,25.323109368971203,142,204,3.0,1
16,8,9,37.5,Low,8,100.0,100.0,493.8367499999572,,0.2024960677795013,9,90.0,100.0,545.0597000000622,,0.1651195272737825,8,100.0,100.0,511.5786250000269,,0.1954733742051766,8.333333333333334,96.66666666666669,516.8250250000154,,0.1876963230861535,300.0060000000001,61.825000000000045,0.0,68.75,0,4,7,1,1,23.922000000000025,4.207000000000107,9.218000000000076,24.47799999999984,15.456250000000011,0.0,1,1,5,2,3.0,1,0.1217762415956542,-0.1433009384043458,0.0012723816691415,0.26507718,-0.0419122916457702,0.1217762415956542,0.0110671744289875,0.0667362769289875,0.0910554849289875,-0.0731909049043458,-0.0155626358043458,-0.1433009384043458,-0.0855569467376791,0.0,0.0,0.0,0.0,0.1949671465,0.0266298102333333,0.2100372153333333,0.1766124316666666,0.0286122014751462,-0.0022579958580919,-0.0738989471198334,0.1237442933034997,276.337356321834,26.37751208486536,142,279,3.0,1
