participant_number,subexperiment_number,MRTScore,MRTAcc,MRTGroup,nback_hits_0,nback_hit_rate_0,nback_correct_rejections_0,nback_rt_target_0,nback_rt_nontarget_0,nback_composite_0,nback_hits_1,nback_hit_rate_1,nback_correct_rejections_1,nback_rt_target_1,nback_rt_nontarget_1,nback_composite_1,nback_hits_2,nback_hit_rate_2,nback_correct_rejections_2,nback_rt_target_2,nback_rt_nontarget_2,nback_composite_2,rest_time,time_subexperiment,accuracy_subexperiment,accuracy_total,answer_correct_subexperiment,answer_incorrect_subexperiment,feedback_score_subexperiment,blink_count,rest_blink_rest_count,blink_rate,rest_blink_rate,normalized_blink_rate,nback_hits_avg,nback_hit_rate_avg,nback_rt_target_avg,nback_rt_non_target_avg,nback_composite_avg,trial_duration_1,trial_duration_2,trial_duration_3,trial_duration_4,trial_duration_mean,performance_subexperiment,feedback_score_tutorial_1,feedback_score_tutorial_2,feedback_score_tutorial_3,feedback_score_rest_1,eye_avg_fixation_PointX,eye_avg_fixation_PointY,eye_avg_fixation_PointZ,eye_avg_LeftGazeX,eye_avg_LeftGazeY,eye_avg_LeftGazeZ,eye_avg_RightGazeX,eye_avg_RightGazeY,eye_avg_RightGazeZ,eye_avg_LeftPupilDiameter,eye_avg_RightPupilDiameter,eye_avg_RightEyeOpenness,eye_avg_LeftEyeOpenness,eye_max_LeftPupilDiameter,eye_max_RightPupilDiameter,cogload_subexperiment,cogload_mean,cogload_group,z_score,std_dev
75,3,14,58.33,High,8,100,100,409.1514375,,0.244408282,10,100,100,478.30432,,0.209071915,6,75,93.75,454.7245999,1407.72245,0.164934996,300.006,66.195,75,68.75,3,1,5,9,5,8.15771584,10,-18.4228416,8,91.66666667,447.3934525,,0.206138398,19.199,18.902,18.696,11.693,17.1225,4.380201489,4,4,6,2,-0.135914694,-0.134769362,0.933488899,-0.109234425,-0.059098286,0.940686224,-0.098532868,-0.05900335,0.944618657,3.83632503,3.860014558,0.971845284,0.961130121,5.346619,5.990189,6,5,Low,0,0.83452296
75,4,14,58.33,High,8,100,100,409.1514375,,0.244408282,10,100,100,478.30432,,0.209071915,6,75,93.75,454.7245999,1407.72245,0.164934996,300.006,65.425,50,68.75,2,2,5,6,5,5.50248376,10,-44.9751624,8,91.66666667,447.3934525,,0.206138398,13.262,10.257,30.297,13.328,16.786,2.978672703,4,4,6,2,-0.103468074,-0.206960335,0.918811237,-0.100177503,-0.117230482,0.943747617,-0.089539429,-0.113494078,0.947836703,3.758140858,3.801463128,0.981617931,0.975890423,4.911972,4.499588,6,5,Low,0,0.83452296
75,5,14,58.33,High,8,100,100,409.1514375,,0.244408282,10,100,100,478.30432,,0.209071915,6,75,93.75,454.7245999,1407.72245,0.164934996,300.006,67.779,100,68.75,4,0,4,8,5,7.081839508,10,-29.18160492,8,91.66666667,447.3934525,,0.206138398,13.96,23.569,14.785,17.281,17.39875,5.747539335,4,4,6,2,-0.094298417,-0.189363456,0.917388288,-0.087868291,-0.107908211,0.944263753,-0.071557923,-0.102172462,0.949648873,3.846313533,3.863517868,0.970234017,0.966604867,4.999344,5.067627,6,5,Low,-1.198289379,0.83452296
75,6,14,58.33,High,8,100,100,409.1514375,,0.244408282,10,100,100,478.30432,,0.209071915,6,75,93.75,454.7245999,1407.72245,0.164934996,300.006,71.723,50,68.75,2,2,6,7,5,5.855862136,10,-41.44137864,8,91.66666667,447.3934525,,0.206138398,14.079,22.011,11.977,25.632,18.42475,2.713741028,4,4,6,2,-0.158797713,-0.160960488,0.925521822,-0.127405783,-0.110381205,0.948752211,-0.115072818,-0.105439666,0.954333304,3.768727559,3.850073209,0.981849615,0.976435706,4.936676,4.950104,6,5,High,1.198289379,0.83452296
75,7,14,58.33,High,8,100,100,409.1514375,,0.244408282,10,100,100,478.30432,,0.209071915,6,75,93.75,454.7245999,1407.72245,0.164934996,300.006,59.357,75,68.75,3,1,5,8,5,8.086662062,10,-19.13337938,8,91.66666667,447.3934525,,0.206138398,10.003,11.753,24.064,15.941,15.44025,4.857434303,4,4,6,2,-0.123645919,-0.16491112,0.929764981,-0.09616966,-0.094740485,0.948321735,-0.088265373,-0.092164527,0.952265942,3.731067253,3.760955512,0.977505727,0.964575127,5.336548,5.034698,6,5,Low,0,0.83452296
75,8,14,58.33,High,8,100,100,409.1514375,,0.244408282,10,100,100,478.30432,,0.209071915,6,75,93.75,454.7245999,1407.72245,0.164934996,300.006,59.806,100,68.75,4,0,4,9,5,9.029194395,10,-9.708056048,8,91.66666667,447.3934525,,0.206138398,12.467,22.291,10.899,14.149,14.9515,6.688292145,4,4,6,2,-0.154939212,-0.090998804,0.914257005,-0.118420204,-0.058437483,0.941953828,-0.109312769,-0.056665503,0.945683945,3.711032187,3.726998267,0.961598485,0.958403525,5.333481,4.589325,6,5,Low,-1.198289379,0.83452296
76,1,10,41.67,Low,8,100,100,443.8516501,,0.225300503,10,100,100,701.68829,,0.142513423,8,100,93.75,612.8917875,832.1057,0.16316094,300,130.685,75,87.5,3,1,3,43,13,19.74212802,26,-24.06873839,8.666666667,100,586.1439092,,0.176991622,42.9,20.901,24.204,39.812,31.95425,2.347105628,3,1,4,1,-0.03888376,-0.101171126,0.867376945,-0.05048049,-0.084436716,0.87970845,-0.020726325,-0.084082898,0.883543208,3.319569494,3.314415103,0.907163749,0.907483707,4.659042,4.776672,6,2.5,High,0.672021505,0.744023809
76,2,10,41.67,Low,8,100,100,443.8516501,,0.225300503,10,100,100,701.68829,,0.142513423,8,100,93.75,612.8917875,832.1057,0.16316094,300,94.659,100,87.5,4,0,4,45,13,28.52343676,26,9.705525989,8.666666667,100,586.1439092,,0.176991622,27.914,18.88,20.846,31.83,24.8675,4.021312959,3,1,4,1,-0.031262343,-0.162144394,0.880675193,-0.032191322,-0.100554023,0.895394892,-0.007045635,-0.100890817,0.898712226,3.274477041,3.290381843,0.935015836,0.939941744,4.524826,4.530289,6,2.5,High,2.016064515,0.744023809
76,3,10,41.67,Low,8,100,100,443.8516501,,0.225300503,10,100,100,701.68829,,0.142513423,8,100,93.75,612.8917875,832.1057,0.16316094,300,81.18,100,87.5,4,0,4,44,13,32.5203252,26,25.07817386,8.666666667,100,586.1439092,,0.176991622,20.713,32.657,18.849,11.149,20.842,4.79800403,3,1,4,1,-0.044069224,-0.203826201,0.880527631,-0.053320384,-0.116905535,0.90557808,-0.026582322,-0.121823465,0.909472804,3.220428817,3.265738612,0.944653372,0.950829366,4.099548,4.984161,6,2.5,High,2.016064515,0.744023809
76,4,10,41.67,Low,8,100,100,443.8516501,,0.225300503,10,100,100,701.68829,,0.142513423,8,100,93.75,612.8917875,832.1057,0.16316094,300,77.733,100,87.5,4,0,4,29,13,22.38431554,26,-13.90647869,8.666666667,100,586.1439092,,0.176991622,18.736,15.884,31.054,13.615,19.82225,5.04483598,3,1,4,1,-0.047057356,-0.229239902,0.874588447,-0.064601026,-0.133298099,0.902501746,-0.037870928,-0.13729432,0.905969422,3.170411511,3.223487149,0.936979548,0.940943038,4.525284,4.441803,6,2.5,High,2.016064515,0.744023809
76,5,10,41.67,Low,8,100,100,443.8516501,,0.225300503,10,100,100,701.68829,,0.142513423,8,100,93.75,612.8917875,832.1057,0.16316094,300,130.251,100,87.5,4,0,5,42,13,19.34726029,26,-25.58746042,8.666666667,100,586.1439092,,0.176991622,40.047,34.393,27.471,31.059,33.2425,3.008197338,3,1,4,1,0.010805831,-0.251852043,0.876296028,-0.027671113,-0.135828151,0.913540904,0.001677579,-0.141776438,0.917794314,3.303470933,3.366541605,0.952471554,0.955982685,4.1492,4.701035,6,2.5,High,3.360107525,0.744023809
76,6,10,41.67,Low,8,100,100,443.8516501,,0.225300503,10,100,100,701.68829,,0.142513423,8,100,93.75,612.8917875,832.1057,0.16316094,300,76.731,75,87.5,3,1,5,30,13,23.45857606,26,-9.774707444,8.666666667,100,586.1439092,,0.176991622,13.398,34.127,13.662,16.932,19.52975,3.840294935,3,1,4,1,-0.083739559,-0.246801046,0.876929517,-0.066587542,-0.133966824,0.919919374,-0.041897557,-0.138129442,0.920979907,3.203694923,3.258838679,0.949329285,0.954391284,3.963791,4.328934,6,2.5,High,3.360107525,0.744023809
76,7,10,41.67,Low,8,100,100,443.8516501,,0.225300503,10,100,100,701.68829,,0.142513423,8,100,93.75,612.8917875,832.1057,0.16316094,300,77.681,75,87.5,3,1,5,29,13,22.3992997,26,-13.84884731,8.666666667,100,586.1439092,,0.176991622,15.407,13.341,37.167,12.994,19.72725,3.801847698,3,1,4,1,-0.017009692,-0.231392287,0.883276589,-0.025629944,-0.128695325,0.911734797,-0.001541155,-0.131367554,0.915270028,3.186994162,3.254271635,0.945389949,0.948986988,3.97728,5.123413,6,2.5,High,3.360107525,0.744023809
76,8,10,41.67,Low,8,100,100,443.8516501,,0.225300503,10,100,100,701.68829,,0.142513423,8,100,93.75,612.8917875,832.1057,0.16316094,300,59.41,75,87.5,3,1,5,18,13,18.17875778,26,-30.08170083,8.666666667,100,586.1439092,,0.176991622,14.918,20.171,15.899,8.422,14.8525,5.04965494,3,1,4,1,-0.044679545,-0.19729156,0.886238877,-0.046858756,-0.116340395,0.913723537,-0.022633319,-0.118375393,0.915252725,3.197497968,3.252747468,0.935687507,0.938695679,4.058731,4.152527,6,2.5,High,3.360107525,0.744023809
77,1,16,66.67,High,8,100,100,371.4013375,,0.269250511,10,100,100,373.03329,,0.268072589,6,75,100,313.1870499,,0.239473503,300.007,97.872,100,93.75,4,0,3,19,15,11.6478666,30,-61.173778,8,91.66666667,352.5405591,,0.258932201,22.644,10.977,27.905,18.336,19.9655,5.008639904,1,1,3,1,-0.072486202,-0.066622577,0.893091007,-0.056020987,-0.030829786,0.909185694,-0.04834286,-0.020162709,0.907795844,3.33097361,3.816809739,0.962251999,0.949333773,4.783188,4.998627,5,2,High,1.12815215,0.88640526
77,2,16,66.67,High,8,100,100,371.4013375,,0.269250511,10,100,100,373.03329,,0.268072589,6,75,100,313.1870499,,0.239473503,300.007,83.995,100,93.75,4,0,3,26,15,18.57253408,30,-38.09155307,8,91.66666667,352.5405591,,0.258932201,31.455,17.6,17.825,19.736,21.654,4.618084419,1,1,3,1,-0.046780286,-0.198413637,0.886541443,-0.072244247,-0.116838378,0.906259576,-0.059957867,-0.110049725,0.90471509,3.445844728,3.969474977,0.942896293,0.924527769,4.154465,4.948807,5,2,High,1.12815215,0.88640526
77,3,16,66.67,High,8,100,100,371.4013375,,0.269250511,10,100,100,373.03329,,0.268072589,6,75,100,313.1870499,,0.239473503,300.007,104.31,100,93.75,4,0,4,33,15,18.98188093,30,-36.72706356,8,91.66666667,352.5405591,,0.258932201,28.768,35.797,29.491,13.21,26.8165,3.729047415,1,1,3,1,-0.087505131,-0.145523738,0.898587579,-0.069251401,-0.101550846,0.91812597,-0.05605871,-0.091450268,0.915390233,3.466562384,3.99525795,0.951599623,0.947781933,4.240402,5.796387,5,2,High,2.256304299,0.88640526
77,4,16,66.67,High,8,100,100,371.4013375,,0.269250511,10,100,100,373.03329,,0.268072589,6,75,100,313.1870499,,0.239473503,300.007,77.349,100,93.75,4,0,4,19,15,14.73839352,30,-50.87202162,8,91.66666667,352.5405591,,0.258932201,17.848,21.167,19.525,20.836,19.844,5.039306591,1,1,3,1,-0.078166629,-0.197027363,0.889902965,-0.064218029,-0.121990742,0.921927979,-0.053157989,-0.111896472,0.920728979,3.431820185,4.00168002,0.956572421,0.949419802,5.947357,5.156631,5,2,High,2.256304299,0.88640526
77,5,16,66.67,High,8,100,100,371.4013375,,0.269250511,10,100,100,373.03329,,0.268072589,6,75,100,313.1870499,,0.239473503,300.007,98.72,100,93.75,4,0,5,37,15,22.48784441,30,-25.04051864,8,91.66666667,352.5405591,,0.258932201,23.489,29.065,15.345,34.565,25.616,3.903810119,1,1,3,1,0.042707552,-0.197538155,0.88039855,-0.010870644,-0.119610721,0.907849058,-0.001658009,-0.11289538,0.906062192,3.387463524,3.962890865,0.937779949,0.934576278,5.500534,5.320007,5,2,High,3.384456449,0.88640526
77,6,16,66.67,High,8,100,100,371.4013375,,0.269250511,10,100,100,373.03329,,0.268072589,6,75,100,313.1870499,,0.239473503,300.007,74.477,75,93.75,3,1,5,24,15,19.3348282,30,-35.55057266,8,91.66666667,352.5405591,,0.258932201,9.927,16.972,21.99,28.304,19.29825,3.886362753,1,1,3,1,-0.061297545,-0.220546861,0.886563553,-0.060005319,-0.13384902,0.916609877,-0.048458241,-0.123875258,0.919491965,3.501675739,4.112965594,0.960427138,0.950992479,4.270523,5.042618,5,2,High,3.384456449,0.88640526
77,7,16,66.67,High,8,100,100,371.4013375,,0.269250511,10,100,100,373.03329,,0.268072589,6,75,100,313.1870499,,0.239473503,300.007,78.369,75,93.75,3,1,5,17,15,13.01535046,30,-56.61549848,8,91.66666667,352.5405591,,0.258932201,9.964,22.377,33.94,14.575,20.214,3.710299792,1,1,3,1,-0.105987659,-0.182351625,0.908962944,-0.05508129,-0.127896758,0.931037357,-0.039934465,-0.11543689,0.932389074,3.524565699,4.137449849,0.969039264,0.951355188,5.13591,4.923325,5,2,High,3.384456449,0.88640526
77,8,16,66.67,High,8,100,100,371.4013375,,0.269250511,10,100,100,373.03329,,0.268072589,6,75,100,313.1870499,,0.239473503,300.007,58.24,100,93.75,4,0,5,11,15,11.33241758,30,-62.22527473,8,91.66666667,352.5405591,,0.258932201,18.732,15.642,14.145,9.721,14.56,6.868131868,1,1,3,1,-0.119340958,-0.172367515,0.904444225,-0.08082486,-0.11171833,0.932567357,-0.066509398,-0.103158331,0.932575912,3.578298524,4.171233143,0.972007129,0.965520245,5.683182,5.388626,5,2,High,3.384456449,0.88640526
78,1,16,66.67,High,8,100,96.875,656.0920375,50.15260004,0.15241764,10,100,100,722.19487,,0.138466783,8,100,96.875,565.5422001,921.9438999,0.176821464,300.012,94.914,50,75,2,2,5,31,14,19.59668753,28,-30.01183026,8.666666667,100,647.9430359,,0.155901962,17.16,6.916,29.046,20.668,18.4475,2.710394362,4,3,8,2,-0.137208107,-0.112558673,0.825687175,-0.085000851,-0.022559694,0.872092632,-0.078661966,-0.004596889,0.870356539,3.27525463,3.259331126,0.910944631,0.908612166,4.892838,4.883942,8,5.5,Low,-0.59914469,0.83452296
78,2,16,66.67,High,8,100,96.875,656.0920375,50.15260004,0.15241764,10,100,100,722.19487,,0.138466783,8,100,96.875,565.5422001,921.9438999,0.176821464,300.012,58.27,75,75,3,1,5,9,14,9.267204393,28,-66.90284145,8.666666667,100,647.9430359,,0.155901962,19.785,13.855,8.992,17.56,15.048,4.984051037,4,3,8,2,-0.113424093,-0.258425156,0.886289434,-0.057538724,-0.102802259,0.929297474,-0.046647039,-0.080335765,0.926330968,3.604002835,3.615186558,0.973571895,0.974263404,4.330139,4.419464,8,5.5,Low,-0.59914469,0.83452296
78,3,16,66.67,High,8,100,96.875,656.0920375,50.15260004,0.15241764,10,100,100,722.19487,,0.138466783,8,100,96.875,565.5422001,921.9438999,0.176821464,300.012,89.236,100,75,4,0,6,15,14,10.08561567,28,-63.97994403,8.666666667,100,647.9430359,,0.155901962,19.127,14.158,35.66,24.72,23.41625,4.270538622,4,3,8,2,-0.078596084,-0.312509794,0.866954946,-0.042263184,-0.130406208,0.919790094,-0.031354006,-0.102882406,0.916828358,3.630347937,3.664038755,0.977406104,0.977536765,4.952789,4.404602,8,5.5,High,0.59914469,0.83452296
78,4,16,66.67,High,8,100,96.875,656.0920375,50.15260004,0.15241764,10,100,100,722.19487,,0.138466783,8,100,96.875,565.5422001,921.9438999,0.176821464,300.012,59.168,75,75,3,1,6,17,14,17.23904813,28,-38.43197095,8.666666667,100,647.9430359,,0.155901962,19.881,7.034,22.742,12.194,15.46275,4.850366203,4,3,8,2,-0.024688441,-0.367036193,0.818893758,-0.018414151,-0.163281078,0.901992754,-0.0088922,-0.138193183,0.899618025,3.585070523,3.59515913,0.969200597,0.969550557,4.571182,4.462433,8,5.5,High,0.59914469,0.83452296
78,5,16,66.67,High,8,100,96.875,656.0920375,50.15260004,0.15241764,10,100,100,722.19487,,0.138466783,8,100,96.875,565.5422001,921.9438999,0.176821464,300.012,79.462,75,75,3,1,5,12,14,9.060934786,28,-67.63951862,8.666666667,100,647.9430359,,0.155901962,19.994,16.259,21.687,24.522,20.6155,3.638039339,4,3,8,2,0.093778342,-0.345452877,0.78989122,0.043367103,-0.156037575,0.895828131,0.055949199,-0.133828773,0.893415926,3.537449119,3.501308304,0.967213822,0.967406513,4.481186,4.411026,8,5.5,Low,-0.59914469,0.83452296
78,6,16,66.67,High,8,100,96.875,656.0920375,50.15260004,0.15241764,10,100,100,722.19487,,0.138466783,8,100,96.875,565.5422001,921.9438999,0.176821464,300.012,63.059,50,75,2,2,7,14,14,13.32085824,28,-52.42550627,8.666666667,100,647.9430359,,0.155901962,7.377,22.991,17.459,18.501,16.582,3.015317814,4,3,8,2,-0.068409573,-0.331231152,0.839040547,-0.043525091,-0.133676015,0.905253021,-0.033846195,-0.106943763,0.905339534,3.560250511,3.539028817,0.959537635,0.959034059,4.392471,4.721741,8,5.5,High,1.797434069,0.83452296
78,7,16,66.67,High,8,100,96.875,656.0920375,50.15260004,0.15241764,10,100,100,722.19487,,0.138466783,8,100,96.875,565.5422001,921.9438999,0.176821464,300.012,76.352,75,75,3,1,7,14,14,11.00167645,28,-60.70829841,8.666666667,100,647.9430359,,0.155901962,19.921,16.748,29.169,15.115,20.23825,3.705854014,4,3,8,2,-0.070512082,-0.372686128,0.845690181,-0.03982456,-0.167522431,0.918199432,-0.026437381,-0.140336884,0.916783511,3.619183668,3.602882626,0.972327346,0.97300342,5.677689,6.005478,8,5.5,High,1.797434069,0.83452296
78,8,16,66.67,High,8,100,96.875,656.0920375,50.15260004,0.15241764,10,100,100,722.19487,,0.138466783,8,100,96.875,565.5422001,921.9438999,0.176821464,300.012,52,100,75,4,0,6,11,14,12.69230769,28,-54.67032967,8.666666667,100,647.9430359,,0.155901962,8.34,15.444,12.816,15.4,13,7.692307692,4,3,8,2,-0.063099161,-0.338072028,0.809142042,-0.040373075,-0.144063377,0.875290463,-0.029163872,-0.122739862,0.876676042,3.375655641,3.337294236,0.945502705,0.946339617,4.515106,4.44751,8,5.5,High,0.59914469,0.83452296
79,1,10,41.67,Low,8,100,100,440.512675,,0.227008224,8,80,100,391.02835,,0.204588747,4,50,100,669.4735751,,0.074685547,300.001,154.184,25,62.5,1,3,3,55,11,21.40299901,22,-2.713640845,6.666666667,76.66666667,500.3382,,0.168760839,17.772,47.734,44.297,32.612,35.60375,0.702173226,1,1,6,1,-0.243290952,-0.160133787,0.779579336,-0.178570446,-0.088767452,0.863400577,-0.155451143,-0.093489533,0.881332141,2.883429682,3.060538823,0.909673101,0.930374174,3.945114,4.274384,4,3.5,Low,-0.467707173,1.069044968
79,2,10,41.67,Low,8,100,100,440.512675,,0.227008224,8,80,100,391.02835,,0.204588747,4,50,100,669.4735751,,0.074685547,300.001,130.729,100,62.5,4,0,4,58,11,26.61995426,22,20.99979208,6.666666667,76.66666667,500.3382,,0.168760839,43.421,31.411,14.949,44.953,33.6835,2.968812623,1,1,6,1,-0.348308582,-0.215276747,0.761991039,-0.182254516,-0.097474043,0.877485183,-0.172947996,-0.100476906,0.892229043,3.047772671,3.158938447,0.932321662,0.938734463,4.004791,4.005005,4,3.5,High,0.467707173,1.069044968
79,3,10,41.67,Low,8,100,100,440.512675,,0.227008224,8,80,100,391.02835,,0.204588747,4,50,100,669.4735751,,0.074685547,300.001,134.941,50,62.5,2,2,5,88,11,39.12821159,22,77.85550722,6.666666667,76.66666667,500.3382,,0.168760839,27.365,37.852,41.126,31.454,34.44925,1.451410408,1,1,6,1,-0.379218096,-0.210185172,0.735331797,-0.200367218,-0.09989737,0.856731488,-0.193250619,-0.097830103,0.869451937,2.927876665,3.018149143,0.910154064,0.918455475,3.96727,4.273224,4,3.5,High,1.40312152,1.069044968
79,4,10,41.67,Low,8,100,100,440.512675,,0.227008224,8,80,100,391.02835,,0.204588747,4,50,100,669.4735751,,0.074685547,300.001,92.813,75,62.5,3,1,3,62,11,40.08059216,22,82.18450981,6.666666667,76.66666667,500.3382,,0.168760839,19.242,24.477,34.007,18.892,24.1545,3.105011489,1,1,6,1,-0.329944929,-0.260675776,0.730233902,-0.194211392,-0.12996835,0.847763391,-0.184676239,-0.133351694,0.862703416,2.882198725,2.995940984,0.922656832,0.920190117,3.908051,4.245392,4,3.5,Low,-0.467707173,1.069044968
79,5,10,41.67,Low,8,100,100,440.512675,,0.227008224,8,80,100,391.02835,,0.204588747,4,50,100,669.4735751,,0.074685547,300.001,99.959,75,62.5,3,1,4,57,11,34.21402775,22,55.51830796,6.666666667,76.66666667,500.3382,,0.168760839,24.677,17.959,38.485,23.933,26.2635,2.855674225,1,1,6,1,-0.147589893,-0.216033084,0.774927265,-0.120299299,-0.114698622,0.850804859,-0.101703829,-0.119082098,0.862145247,2.810822348,2.920722086,0.917025502,0.900418143,3.907837,4.124222,4,3.5,High,0.467707173,1.069044968
79,6,10,41.67,Low,8,100,100,440.512675,,0.227008224,8,80,100,391.02835,,0.204588747,4,50,100,669.4735751,,0.074685547,300.001,70.213,75,62.5,3,1,3,48,11,41.01804509,22,86.44565951,6.666666667,76.66666667,500.3382,,0.168760839,19.377,19.536,18.494,15.429,18.209,4.118842331,1,1,6,1,-0.255864381,-0.203020049,0.744710336,-0.168832051,-0.103684104,0.829777837,-0.151680567,-0.110164109,0.846858668,2.715864218,2.81610952,0.895851317,0.889399872,3.738953,3.850449,4,3.5,Low,-0.467707173,1.069044968
79,7,10,41.67,Low,8,100,100,440.512675,,0.227008224,8,80,100,391.02835,,0.204588747,4,50,100,669.4735751,,0.074685547,300.001,79.352,75,62.5,3,1,4,43,11,32.5133582,22,47.78799182,6.666666667,76.66666667,500.3382,,0.168760839,26.332,15.366,21.373,19.419,20.6225,3.636804461,1,1,6,1,-0.303204173,-0.174119836,0.73359241,-0.176644499,-0.088504963,0.829905833,-0.164860786,-0.090942914,0.841397644,2.652568418,2.751541665,0.894511186,0.889524276,3.832199,3.74556,4,3.5,High,0.467707173,1.069044968
79,8,10,41.67,Low,8,100,100,440.512675,,0.227008224,8,80,100,391.02835,,0.204588747,4,50,100,669.4735751,,0.074685547,300.001,74.783,25,62.5,1,3,6,46,11,36.90678363,22,67.7581074,6.666666667,76.66666667,500.3382,,0.168760839,19.147,21.695,12.682,21.259,18.69575,1.337202305,1,1,6,1,-0.230606478,-0.155930942,0.727053223,-0.15443076,-0.085089795,0.817853818,-0.137720101,-0.087881647,0.830128691,2.593554007,2.690893928,0.883740047,0.892207107,4.578751,4.043518,4,3.5,High,2.338535867,1.069044968
80,1,9,37.5,Low,8,100,96.875,762.8019,8.796599999,0.131095636,10,100,100,493.32794,,0.202704919,8,100,90.625,771.256725,801.5645667,0.129658513,300.007,112.592,75,71.875,3,1,3,19,7,10.12505329,14,-27.67819079,8.666666667,100,675.7955217,,0.154486356,20.139,27.074,20.761,22.331,22.57625,3.32207519,3,4,7,2,-0.061836975,-0.043664941,0.878735727,-0.059012836,-0.051391538,0.914479777,-0.051467188,-0.070350155,0.914227852,3.987265494,4.009207395,0.94126903,0.940116329,5.080612,5.193054,3,5.5,Low,-1.843382286,1.356202682
80,2,9,37.5,Low,8,100,96.875,762.8019,8.796599999,0.131095636,10,100,100,493.32794,,0.202704919,8,100,90.625,771.256725,801.5645667,0.129658513,300.007,52.296,100,71.875,4,0,3,10,7,11.47315282,14,-18.04890841,8.666666667,100,675.7955217,,0.154486356,23.38,9.192,11.044,11.106,13.6805,7.309674354,3,4,7,2,-0.095142591,-0.136731844,0.900433105,-0.078713554,-0.104045645,0.924239127,-0.066870143,-0.125800524,0.924829577,4.281719196,4.273308349,0.943662384,0.951837306,5.196686,5.267578,3,5.5,Low,-1.843382286,1.356202682
80,3,9,37.5,Low,8,100,96.875,762.8019,8.796599999,0.131095636,10,100,100,493.32794,,0.202704919,8,100,90.625,771.256725,801.5645667,0.129658513,300.007,71.634,75,71.875,3,1,4,18,7,15.07663958,14,7.690282747,8.666666667,100,675.7955217,,0.154486356,16.865,11.233,15.9,29.352,18.3375,4.08997955,3,4,7,2,-0.107464425,-0.117027654,0.884064931,-0.088697717,-0.081856678,0.909548842,-0.073121026,-0.103933535,0.910577553,4.180224025,4.202464925,0.936329796,0.937385095,5.068024,5.792435,3,5.5,Low,-1.106029372,1.356202682
80,4,9,37.5,Low,8,100,96.875,762.8019,8.796599999,0.131095636,10,100,100,493.32794,,0.202704919,8,100,90.625,771.256725,801.5645667,0.129658513,300.007,49.766,50,71.875,2,2,5,20,7,24.11284813,14,72.23462949,8.666666667,100,675.7955217,,0.154486356,11.884,18.019,12.916,9.029,12.962,3.857429409,3,4,7,2,-0.066337364,-0.200154022,0.870997499,-0.067267417,-0.133462469,0.895992604,-0.053484663,-0.156207509,0.89252332,4.150448032,4.141929532,0.925715118,0.925774621,5.02832,5.17067,3,5.5,Low,-0.368676457,1.356202682
80,5,9,37.5,Low,8,100,96.875,762.8019,8.796599999,0.131095636,10,100,100,493.32794,,0.202704919,8,100,90.625,771.256725,801.5645667,0.129658513,300.007,104.314,75,71.875,3,1,6,11,7,6.327051019,14,-54.80677844,8.666666667,100,675.7955217,,0.154486356,23.465,28.384,15.518,40.447,26.9535,2.782569982,3,4,7,2,-0.126479198,-0.177985325,0.895801644,-0.0983796,-0.119093937,0.928772362,-0.085200443,-0.141363755,0.927183391,4.269643793,4.282704608,0.948431316,0.950850326,5.085785,5.0867,3,5.5,High,0.368676457,1.356202682
80,6,9,37.5,Low,8,100,96.875,762.8019,8.796599999,0.131095636,10,100,100,493.32794,,0.202704919,8,100,90.625,771.256725,801.5645667,0.129658513,300.007,102.385,50,71.875,2,2,6,24,7,14.06456024,14,0.461144559,8.666666667,100,675.7955217,,0.154486356,10.882,40.909,26.054,27.599,26.361,1.896741398,3,4,7,2,-0.153776362,-0.211266096,0.876213699,-0.111700049,-0.12357097,0.920943685,-0.097993916,-0.141795954,0.920923445,4.213487251,4.237293412,0.944689051,0.948318613,4.992157,5.151398,3,5.5,High,0.368676457,1.356202682
