S1-D1 [O2Hb],S1-D1 [HHb],S1-D1 [deltaHb],S2-D1 [O2Hb],S2-D1 [HHb],S2-D1 [deltaHb],S3-D1 [O2Hb],S3-D1 [HHb],S3-D1 [deltaHb],S4-D1 [O2Hb],S4-D1 [HHb],S4-D1 [deltaHb],S5-D2 [O2Hb],S5-D2 [HHb],S5-D2 [deltaHb],S6-D2 [O2Hb],S6-D2 [HHb],S6-D2 [deltaHb],S8-D2 [O2Hb],S8-D2 [HHb],S8-D2 [deltaHb],times_secs,stimulus1
-0.0001882768,1.960664e-05,-0.00020788344,-0.001592257,0.002861165,-0.004453422,-0.007702856,0.0003070613,-0.0080099173,0.001974477,2.082729e-05,0.00195364971,-0.001391928,0.0002311507,-0.0016230787,-0.001521807,0.001893213,-0.00341502,2.33111e-05,-0.0001414198,0.0001647309,822.28,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0002174289,4.498981e-05,-0.00026241871,-0.002354353,0.002790223,-0.005144576,-0.007712291,0.0003434625,-0.0080557535,0.001665471,-5.547204e-06,0.0016710182039999999,-0.001513803,0.0002644989,-0.0017783019,-0.001700297,0.001837692,-0.003537989,-0.0001466698,-0.0001284091,-1.82607e-05,822.32,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0002405588,7.031037e-05,-0.00031086917,-0.002993729,0.002718112,-0.0057118410000000005,-0.007713871,0.0003732659,-0.0080871369,0.001399882,-3.296853e-05,0.00143285053,-0.001625817,0.0002962342,-0.0019220512000000002,-0.001853808,0.001778702,-0.0036325100000000003,-0.000306412,-0.0001178524,-0.0001885596,822.36,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0002570822,9.479668e-05,-0.00035187888000000003,-0.003509975,0.002645186,-0.006155160999999999,-0.007712993,0.000396203,-0.008109195999999999,0.001177863,-6.16133e-05,0.0012394762999999999,-0.001728573,0.0003260778,-0.0020546508,-0.001981956,0.001716489,-0.003698445,-0.0004557662,-0.0001099207,-0.00034584549999999996,822.4,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.000266649,0.0001176721,-0.0003843211,-0.0039057,0.002571775,-0.006477475,-0.007713975,0.0004121081,-0.008126083099999999,0.0009986364,-9.160625e-05,0.00109024265,-0.00182277,0.0003537858,-0.0021765558,-0.002084861,0.001651386,-0.003736247,-0.0005948154,-0.000104752,-0.0004900633999999999,822.44,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0002691572,0.0001381901,-0.00040734730000000006,-0.00418622,0.002498193,-0.006684413,-0.007720124,0.000420932,-0.008141056,0.000860523,-0.0001230169,0.0009835399,-0.001909199,0.0003791639,-0.0022883629000000003,-0.002163167,0.001583825,-0.003746992,-0.0007238511,-0.0001024507,-0.0006214004,822.48,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0002647592,0.0001556701,-0.00042042930000000004,-0.004359188,0.002424746,-0.006783934,-0.007733841,0.0004227547,-0.0081565957,0.0007609848,-0.0001558574,0.0009168422,-0.001988745,0.0004020801,-0.0023908251,-0.00221806,0.001514347,-0.003732407,-0.0008433465,-0.000103085,-0.0007402614999999999,822.52,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0002538592,0.0001695314,-0.00042339060000000004,-0.004434179,0.002351741,-0.00678592,-0.00775678,0.0004177942,-0.0081745742,0.0006966959,-0.000190082,0.0008867778999999999,-0.002062372,0.0004224736,-0.0024848455999999996,-0.002251263,0.001443599,-0.003694862,-0.0009539258,-0.0001066854,-0.0008472403999999999,822.56,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.000237101,0.0001793233,-0.0004164243,-0.004422258,0.00227949,-0.006701748,-0.007789996,0.0004064123,-0.008196408300000001,0.0006636346,-0.0002255879,0.0008892225,-0.002131121,0.0004403601,-0.0025714811,-0.002264996,0.001372324,-0.0036373200000000003,-0.001056331,-0.0001132428,-0.0009430882,822.6,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0002153466,0.0001847504,-0.000400097,-0.004335525,0.00220832,-0.0065438449999999995,-0.00783411,0.0003891134,-0.0082232234,0.0006572023,-0.0002622183,0.0009194206,-0.00219608,0.0004558327,-0.0026519127,-0.002261927,0.001301343,-0.00356327,-0.001151388,-0.0001227068,-0.0010286811999999999,822.64,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0001896446,0.0001856909,-0.00037533550000000003,-0.004186663,0.002138575,-0.006325238,-0.007889464,0.0003665373,-0.008256001300000001,0.0006723635,-0.0002997676,0.0009721311,-0.002258361,0.0004690577,-0.0027274187,-0.002245086,0.001231535,-0.003476621,-0.001239968,-0.0001349848,-0.0011049832,822.68,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0001611908,0.0001822062,-0.000343397,-0.003988497,0.002070613,-0.0060591099999999995,-0.007956241,0.0003394466,-0.008295687599999999,0.0007038064,-0.0003379877,0.0010417941,-0.002319065,0.0004802662,-0.0027993312,-0.002217765,0.001163803,-0.0033815679999999997,-0.00132295,-0.0001499422,-0.0011730078,822.72,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0001312804,0.0001745427,-0.0003058231,-0.003753579,0.002004805,-0.005758384,-0.00803458,0.0003087067,-0.008343286699999999,0.0007461155,-0.0003765965,0.0011227119999999999,-0.002379239,0.0004897424,-0.0028689813999999998,-0.002183394,0.001099039,-0.003282433,-0.001401188,-0.0001674045,-0.0012337835,822.76,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0001012559,0.0001631232,-0.0002643791,-0.003493812,0.001941526,-0.005435338,-0.008124648,0.0002752614,-0.0083999094,0.000793951,-0.0004152867,0.0012092377,-0.002439838,0.0004978082,-0.0029376462000000004,-0.002145414,0.001038091,-0.003183505,-0.001475476,-0.0001871597,-0.0012883163000000002,822.8,LSL RunningTrial 0_A1_CI_NSI_R180x
-7.245075e-05,0.0001485305,-0.00022098125,-0.003220121,0.001881146,-0.005101267,-0.00822669,0.0002401056,-0.0084667956,0.0008422246,-0.0004537354,0.00129596,-0.002501679,0.0005048061,-0.0030064851,-0.002107144,0.0009817223,-0.0030888663,-0.001546521,-0.000208963,-0.001337558,822.84,LSL RunningTrial 0_A1_CI_NSI_R180x
-4.613267e-05,0.0001314819,-0.00017761457,-0.002942184,0.001824016,-0.0047662,-0.008341065,0.0002042552,-0.0085453202,0.0008862643,-0.0004916138,0.0013778781,-0.002565411,0.000511082,-0.003076493,-0.002071656,0.0009305776,-0.0030022335999999998,-0.00161492,-0.000232543,-0.001382377,822.88,LSL RunningTrial 0_A1_CI_NSI_R180x
-2.344894e-05,0.0001127975,-0.00013624644,-0.002668228,0.001770454,-0.004438682,-0.008468247,0.0001687176,-0.0086369646,0.0009219582,-0.0005285953,0.0014505535,-0.002631482,0.0005169683,-0.0031484503000000002,-0.002041658,0.0008851521,-0.0029268100999999998,-0.001681147,-0.0002576086,-0.0014235384,822.92,LSL RunningTrial 0_A1_CI_NSI_R180x
-5.376306e-06,9.336261e-05,-9.873891599999999e-05,-0.002404894,0.001720725,-0.004125619,-0.008608832,0.0001344637,-0.0087432957,0.0009458708,-0.0005643634,0.0015102342000000001,-0.002700129,0.0005227683,-0.0032228973,-0.002019405,0.0008457662,-0.0028651712,-0.001745543,-0.0002838573,-0.0014616857000000001,822.96,LSL RunningTrial 0_A1_CI_NSI_R180x
7.32193e-06,7.408695e-05,-6.676501999999999e-05,-0.002157176,0.001675032,-0.0038322079999999997,-0.008763519,0.0001024034,-0.0088659224,0.0009553256,-0.000598618,0.0015539436000000001,-0.002771371,0.0005287439,-0.0033001148999999997,-0.002006629,0.0008125476,-0.0028191766,-0.001808319,-0.0003109836,-0.0014973354,823.0,LSL RunningTrial 0_A1_CI_NSI_R180x
1.412934e-05,5.586267e-05,-4.173333e-05,-0.001928422,0.001633492,-0.0035619140000000002,-0.008933101,7.336542e-05,-0.009006466420000001,0.0009484515,-0.0006310794,0.0015795308999999999,-0.002845024,0.0005351064,-0.0033801303999999996,-0.0020045,0.0007854225,-0.0027899225,-0.001869569,-0.0003386885,-0.0015308805,823.04,LSL RunningTrial 0_A1_CI_NSI_R180x
1.479876e-05,3.952314e-05,-2.4724379999999995e-05,-0.001720407,0.001596133,-0.0033165399999999998,-0.00911844,4.808169e-05,-0.00916652169,0.0009241913,-0.0006614916,0.0015856829,-0.002920725,0.0005420111,-0.0034627360999999997,-0.002013616,0.0007641144,-0.0027777304,-0.001929281,-0.0003666877,-0.0015625932999999998,823.08,LSL RunningTrial 0_A1_CI_NSI_R180x
9.36248e-06,2.580492e-05,-1.644244e-05,-0.001533453,0.001562876,-0.003096329,-0.009320453,2.71776e-05,-0.0093476306,0.0008822748,-0.0006896239,0.0015718987,-0.002997973,0.0005495554,-0.0035475284,-0.002034018,0.0007481526,-0.0027821706,-0.001987364,-0.0003947194,-0.0015926446,823.12,LSL RunningTrial 0_A1_CI_NSI_R180x
-1.870224e-06,1.53146e-05,-1.7184824e-05,-0.001366603,0.001533532,-0.002900135,-0.009540078,1.116649e-05,-0.009551244490000001,0.0008231616,-0.0007152718,0.0015384334,-0.003076169,0.000557781,-0.0036339500000000004,-0.002065233,0.0007368884,-0.0028021214,-0.00204367,-0.0004225514,-0.0016211186000000002,823.16,LSL RunningTrial 0_A1_CI_NSI_R180x
-1.832796e-05,8.502399e-06,-2.6830359e-05,-0.001217825,0.001507806,-0.002725631,-0.009778243,4.484028e-07,-0.0097786914028,0.0007479577,-0.0007382566,0.0014862143,-0.003154674,0.0005666779,-0.0037213519000000002,-0.002106332,0.0007295191,-0.0028358511,-0.002098026,-0.0004499859,-0.0016480400999999997,823.2,LSL RunningTrial 0_A1_CI_NSI_R180x
-3.920359e-05,5.643459e-06,-4.4847049e-05,-0.001084236,0.00148529,-0.002569526,-0.01003582,-4.688063e-06,-0.010031131937,0.0006583153,-0.0007584259,0.0014167412,-0.003232856,0.000576192,-0.003809048,-0.002156005,0.0007251173,-0.0028811223,-0.00215026,-0.0004768631,-0.0016733969000000003,823.24,LSL RunningTrial 0_A1_CI_NSI_R180x
-6.34908e-05,6.827905e-06,-7.0318705e-05,-0.0009623417,0.001465483,-0.0024278247,-0.01031357,-4.061926e-06,-0.010309508073999999,0.0005563219,-0.0007756538,0.0013319757,-0.003310138,0.0005862325,-0.0038963705,-0.002212641,0.0007226645,-0.0029353054999999998,-0.002200225,-0.0005030628,-0.0016971622,823.28,LSL RunningTrial 0_A1_CI_NSI_R180x
-9.002873e-05,1.195974e-05,-0.00010198846999999999,-0.0008482667,0.001447797,-0.0022960637,-0.01061206,2.404947e-06,-0.010614464947,0.0004443871,-0.0007898415,0.0012342286,-0.003386042,0.0005966809,-0.0039827229,-0.00227441,0.0007210885,-0.0029954985000000003,-0.002247821,-0.0005285034,-0.0017193176000000001,823.32,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0001175528,2.076449e-05,-0.00013831729,-0.000737983,0.001431577,-0.00216956,-0.01093156,1.469269e-05,-0.01094625269,0.0003251314,-0.0008009191,0.0011260505000000001,-0.003460209,0.0006073993,-0.0040676083,-0.002339344,0.0007193005,-0.0030586445000000003,-0.002293008,-0.0005531399,-0.0017398681,823.36,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0001447488,3.280492e-05,-0.00017755372,-0.0006275151,0.001416123,-0.0020436381,-0.01127199,3.268776e-05,-0.011304677760000001,0.0002012849,-0.0008088479,0.0010101328,-0.003532424,0.0006182374,-0.0041506614,-0.002405408,0.0007162329,-0.0031216409,-0.002335822,-0.0005769596,-0.0017588624,823.4,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0001703085,4.750381e-05,-0.00021781231,-0.0005131225,0.001400714,-0.0019138365,-0.01163276,5.618649e-05,-0.011688946490000001,7.559521e-05,-0.0008136226,0.0008892178100000001,-0.00360261,0.0006290386,-0.0042316486,-0.002470567,0.0007108746,-0.0031814416,-0.002376367,-0.0005999766,-0.0017763903999999998,823.44,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0001929836,6.417237e-05,-0.00025715597,-0.0003914574,0.00138463,-0.0017760874,-0.01201268,8.489797e-05,-0.012097577969999999,-4.925156e-05,-0.0008152744,0.00076602284,-0.003670822,0.000639645,-0.004310467,-0.00253284,0.000702303,-0.0032351430000000002,-0.002414824,-0.0006222253,-0.0017925986999999999,823.48,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0002116363,8.204288e-05,-0.00029367918,-0.0002596933,0.001367183,-0.0016268762999999999,-0.01240987,0.0001184466,-0.0125283166,-0.000170698,-0.0008138734,0.0006431754000000001,-0.003737221,0.0006499002,-0.0043871212,-0.002590346,0.0006897123,-0.0032800583,-0.002451434,-0.000643753,-0.0018076810000000002,823.52,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0002252848,0.0001003036,-0.0003255884,-0.000115627,0.001347738,-0.001463365,-0.01282167,0.000156375,-0.012978045,-0.0002863732,-0.0008095298,0.0005231566,-0.003802045,0.0006596516,-0.0044616966000000004,-0.002641345,0.0006724364,-0.0033137813999999997,-0.002486493,-0.000664613,-0.0018218800000000001,823.56,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0002331405,0.0001181347,-0.0003512752,4.224497e-05,0.001325737,-0.00128349203,-0.01324463,0.0001981482,-0.0134427782,-0.0003941417,-0.0008023944,0.00040825270000000003,-0.003865574,0.000668752,-0.004534326,-0.00268427,0.0006499664,-0.0033342364,-0.002520334,-0.000684857,-0.0018354769999999999,823.6,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0002346387,0.0001347427,-0.00036938140000000003,0.0002146745,0.001300719,-0.0010860445000000002,-0.01367446,0.0002431592,-0.0139176192,-0.0004921486,-0.0007926566,0.000300508,-0.003928092,0.000677061,-0.004605153,-0.002717759,0.0006219613,-0.0033397203,-0.002553319,-0.000704529,-0.0018487900000000001,823.64,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0002294584,0.0001493928,-0.0003788512,0.0004016321,0.001272337,-0.0008707048999999999,-0.01410607,0.0002907376,-0.0143968076,-0.0005788592,-0.0007805402,0.000201681,-0.003989853,0.0006844459,-0.0046742989,-0.002740683,0.0005882542,-0.0033289371999999998,-0.002585822,-0.0007236598,-0.0018621622000000002,823.68,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0002175337,0.0001614376,-0.00037897129999999997,0.0006022982,0.001240365,-0.0006380668,-0.01453372,0.0003401603,-0.0148738803,-0.0006530986,-0.0007662979,0.00011319930000000002,-0.004051056,0.0006907844,-0.0047418404,-0.002752172,0.0005488507,-0.0033010227000000005,-0.002618219,-0.0007422623,-0.0018759567,823.72,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0001990547,0.00017034,-0.0003693947,0.0008150758,0.00120471,-0.0003896341999999999,-0.01495108,0.0003906658,-0.0153417458,-0.000714086,-0.0007502022,3.611620000000006e-05,-0.004111819,0.0006959662,-0.0048077852,-0.002751639,0.0005039221,-0.0032555611,-0.002650883,-0.0007603292,-0.0018905538000000002,823.76,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0001744591,0.0001756915,-0.0003501506,0.001037624,0.001165407,-0.00012778300000000002,-0.01535145,0.0004414705,-0.0157929205,-0.0007614658,-0.0007325364,-2.892939999999994e-05,-0.004172171,0.0006998967,-0.0048720677,-0.002738806,0.000453793,-0.003192599,-0.002684175,-0.0007778314,-0.0019063436,823.8,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0001444148,0.0001772236,-0.0003216384,0.001266916,0.001122617,0.00014429900000000008,-0.01572799,0.0004917865,-0.0162197765,-0.0007953299,-0.0007135826,-8.174729999999996e-05,-0.004232042,0.0007024998,-0.0049345418,-0.002713712,0.0003989238,-0.0031126358,-0.002718444,-0.000794718,-0.001923726,823.84,LSL RunningTrial 0_A1_CI_NSI_R180x
-0.0001097945,0.0001748128,-0.0002846073,0.001499319,0.001076616,0.00042270299999999997,-0.0160739,0.0005408407,-0.0166147407,-0.0008162283,-0.0006936113,-0.000122617,-0.00429127,0.0007037214,-0.0049949914,-0.002676722,0.0003398887,-0.0030166107,-0.002754021,-0.0008109187,-0.0019431023,823.88,LSL RunningTrial 0_A1_CI_NSI_R180x
-7.164285e-05,0.0001684802,-0.00024012304999999998,0.0017307,0.001027777,0.000702923,-0.01638271,0.0005878933,-0.0169706033,-0.000825163,-0.0006728701,-0.00015229289999999993,-0.004349605,0.0007035317,-0.0050531367,-0.002628519,0.0002773496,-0.0029058686,-0.002791221,-0.0008263465,-0.0019648745,823.92,LSL RunningTrial 0_A1_CI_NSI_R180x
-3.113772e-05,0.0001583843,-0.00018952202,0.001956564,0.000976553,0.000980011,-0.01664849,0.0006322541,-0.0172807441,-0.0008235603,-0.0006515749,-0.00017198539999999996,-0.004406715,0.0007019269,-0.0051086419000000004,-0.002570082,0.0002120281,-0.0027821101,-0.002830342,-0.0008409026,-0.0019894394,823.96,LSL RunningTrial 0_A1_CI_NSI_R180x
1.045248e-05,0.0001448092,-0.00013435672,0.002172206,0.0009234508,0.0012487552,-0.01686604,0.0006732965,-0.0175393365,-0.00081322,-0.0006299028,-0.00018331720000000008,-0.004462197,0.0006989287,-0.005161125700000001,-0.002502638,0.0001446752,-0.0026473132,-0.002871653,-0.0008544816,-0.0020171714,824.0,LSL RunningTrial 0_A1_CI_NSI_R180x
5.181476e-05,0.0001281485,-7.633374e-05,0.002372895,0.000869004,0.0015038909999999998,-0.01703105,0.0007104667,-0.017741516699999998,-0.0007962391,-0.0006079877,-0.0001882514000000001,-0.004515579,0.000694582,-0.005210161,-0.002427611,7.604067e-05,-0.00250365167,-0.002915392,-0.0008669777,-0.0020484143000000002,824.04,LSL RunningTrial 0_A1_CI_NSI_R180x
9.163847e-05,0.0001088852,-1.724673e-05,0.00255407,0.0008137447,0.0017403253,-0.01714026,0.0007432899,-0.0178835499,-0.0007749105,-0.0005859202,-0.00018899029999999999,-0.004566321,0.0006889512,-0.0052552722,-0.002346537,6.84318e-06,-0.00235338018,-0.002961755,-0.0008782915,-0.0020834635,824.08,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001286617,8.756955e-05,4.109214999999999e-05,0.00271154,0.0007581749,0.0019533651,-0.01719142,0.0007713702,-0.0179627902,-0.0007516018,-0.0005637488,-0.00018785299999999998,-0.004613806,0.0006821134,-0.0052959194,-0.002260981,-6.225703e-05,-0.00219872397,-0.003010879,-0.0008883359,-0.0021225431,824.12,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001617152,6.479566e-05,9.691954000000001e-05,0.002841693,0.0007027379,0.0021389551,-0.01718338,0.0007943871,-0.0179777671,-0.0007286177,-0.0005414862,-0.00018713149999999995,-0.004657337,0.0006741507,-0.0053314877,-0.002172431,-0.0001306824,-0.0020417485999999997,-0.003062832,-0.0008970422,-0.0021657898000000003,824.16,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001897626,4.117709e-05,0.00014858550999999998,0.00294168,0.0006477941,0.0022938858999999997,-0.01711594,0.0008120886,-0.0179280286,-0.0007080571,-0.0005191163,-0.00018894080000000002,-0.004696119,0.0006651409,-0.0053612599,-0.002082203,-0.0001979575,-0.0018842454999999998,-0.003117593,-0.0009043654,-0.0022132276,824.2,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0002119352,1.73234e-05,0.0001946118,0.003009579,0.0005935995,0.0024159795,-0.0169898,0.0008242818,-0.0178140818,-0.0006916734,-0.0004966039,-0.00019506950000000003,-0.004729252,0.0006551491,-0.0053844011,-0.001991343,-0.0002637224,-0.0017276206,-0.00317504,-0.0009102874,-0.0022647526000000003,824.24,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0002275591,-6.181959e-06,0.000233741059,0.003044515,0.0005402908,0.0025042242,-0.01680637,0.0008308221,-0.0176371921,-0.0006807482,-0.0004739044,-0.00020684379999999996,-0.004755719,0.0006442182,-0.0053999372000000006,-0.001900555,-0.0003277401,-0.0015728149,-0.00323494,-0.0009148198,-0.0023201202,824.28,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0002361758,-2.88016e-05,0.00026497740000000004,0.003046736,0.0004878769,0.0025588590999999997,-0.01656763,0.0008316046,-0.0173992346,-0.0006759916,-0.0004509737,-0.00022501790000000003,-0.004774387,0.0006323625,-0.0054067494999999995,-0.001810137,-0.0003898963,-0.0014202407000000002,-0.003296939,-0.0009180039,-0.0023789351,824.32,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0002375522,-5.006127e-05,0.00028761347,0.003017625,0.0004362382,0.0025813868,-0.01627594,0.0008265563,-0.0171024963,-0.0006774772,-0.0004277763,-0.0002497009,-0.004784018,0.0006195634,-0.0054035814,-0.001719958,-0.0004501931,-0.0012697649,-0.003360572,-0.0009199103,-0.0024406617,824.36,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0002316835,-6.95634e-05,0.0003012469,0.002959647,0.0003851342,0.0025745128,-0.01593391,0.0008156326,-0.0167495426,-0.0006846196,-0.000404292,-0.0002803276,-0.004783292,0.0006057682,-0.005389060199999999,-0.001629469,-0.0005087352,-0.0011207338,-0.003425267,-0.0009206361,-0.0025046309,824.4,LSL RunningTrial 0_A1_CI_NSI_R180x
0.000218785,-8.699695e-05,0.00030578195000000003,0.002876237,0.0003342188,0.0025420181999999997,-0.01554424,0.0007988188,-0.0163430588,-0.0006962008,-0.0003805191,-0.00031568169999999997,-0.004770847,0.000590893,-0.00536174,-0.001537738,-0.0005657116,-0.0009720264000000001,-0.003490368,-0.0009203004,-0.0025700676000000003,824.44,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001992764,-0.0001021432,0.0003014196,0.002771618,0.0002830637,0.0024885543,-0.01510965,0.0007761354,-0.0158857854,-0.0007104438,-0.0003564752,-0.0003539686,-0.004745331,0.0005748291,-0.0053201601000000005,-0.001443539,-0.0006213714,-0.0008221675999999999,-0.003555161,-0.0009190402,-0.0026361208,824.48,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001737575,-0.0001148772,0.0002886347,0.002650572,0.0002311872,0.0024193848,-0.01463281,0.0007476486,-0.015380458599999999,-0.0007251338,-0.0003321949,-0.00039293890000000005,-0.004705474,0.0005574537,-0.0052629277,-0.001345455,-0.0006759983,-0.0006694566999999999,-0.003618913,-0.0009170046,-0.0027019084,824.52,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001429778,-0.0001251659,0.0002681437,0.002518166,0.0001780892,0.0023400768000000002,-0.0141164,0.0007134854,-0.0148298854,-0.0007377772,-0.0003077255,-0.00043005169999999995,-0.004650164,0.0005386427,-0.0051888067,-0.001242012,-0.0007298822,-0.0005121298,-0.003680909,-0.0009143488,-0.0027665602,824.56,LSL RunningTrial 0_A1_CI_NSI_R180x
0.0001078007,-0.0001330621,0.0002408628,0.002379454,0.0001232876,0.0022561664,-0.01356309,0.0006738495,-0.0142369395,-0.0007457891,-0.0002831202,-0.0004626689,-0.004578534,0.0005182862,-0.0050968202,-0.001131829,-0.0007832925,-0.00034853650000000005,-0.003740503,-0.0009112287,-0.0028292743,824.6,LSL RunningTrial 0_A1_CI_NSI_R180x
